Linux 4.14.35-1844.1.3.el7uek.x86_64 (instance-20190207-1400) 	02/07/2019 	_x86_64_	(104 CPU)

02/07/2019 07:43:35 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.17    0.00    1.70    2.23    0.00   95.90

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util

02/07/2019 07:43:47 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.32    0.00   12.12   17.50    0.00   69.06

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb             309.00   555.00 5561.00 5506.00 93952.00 99136.00    34.89   140.54   12.70    3.89   21.61   0.09 100.00
sdc               1.00    17.00 6580.00 6479.00 105296.00 105904.00    32.35   140.13   10.75    3.45   18.16   0.08 100.00
sdd             305.00   558.00 6904.00 6371.00 115360.00 112928.00    34.39   139.87   10.57    3.39   18.34   0.08 100.00
sde             137.00   457.00 5797.00 5681.00 94944.00 100032.00    33.97   140.58   12.28    3.82   20.92   0.09 100.00
sdf               3.00    47.00 4216.00 4141.00 67488.00 68992.00    32.66   141.42   16.91    5.24   28.79   0.12 100.00
sdg               3.00    44.00 3763.00 3637.00 60256.00 60912.00    32.75   141.94   19.15    6.81   31.93   0.14 100.00
sdh             351.00   615.00 5750.00 5540.00 97616.00 100592.00    35.11   140.29   12.42    4.00   21.16   0.09 100.00
sdi               0.00     8.00 6433.00 6509.00 102928.00 106288.00    32.33   139.41   10.77    3.31   18.14   0.08 100.10
sdj             344.00   689.00 5870.00 5758.00 99424.00 104784.00    35.12   141.09   12.17    3.85   20.64   0.09 100.00
sdk              11.00    94.00 5688.00 5483.00 91184.00 91248.00    32.66   141.31   12.63    4.03   21.55   0.09 100.00
sdl             342.00   588.00 5800.00 5521.00 98272.00 99904.00    35.01   140.46   12.45    4.07   21.25   0.09 100.00
sdm             326.00   590.00 5550.00 5264.00 94032.00 95888.00    35.12   140.70   13.04    4.19   22.37   0.09 100.00
sdn             106.00   159.00 6884.00 6655.00 111840.00 111376.00    32.97   140.43   10.35    3.29   17.66   0.07 100.00
sdo             394.00   638.00 5680.00 5316.00 97184.00 97472.00    35.40   140.81   12.86    4.10   22.22   0.09 100.00
sdp             159.00   465.00 5556.00 5247.00 91408.00 93200.00    34.18   141.25   13.08    4.20   22.48   0.09 100.00
sdq             107.00   405.00 5760.00 5370.00 93856.00 94368.00    33.82   141.36   12.77    4.15   22.02   0.09 100.00
sdr              15.00    93.00 5130.00 4967.00 82304.00 80928.00    32.33   140.92   14.00    4.35   23.97   0.10 100.00
sds             276.00   644.00 5849.00 5439.00 97984.00 97056.00    34.56   141.39   12.57    4.15   21.63   0.09 100.00
sdt             233.00   467.00 5697.00 5667.00 94912.00 98320.00    34.01   140.99   12.41    3.89   20.98   0.09 100.00
sdu             181.00   301.00 6216.00 6152.00 102384.00 103568.00    33.30   139.98   11.32    3.67   19.05   0.08 100.10
sdv               3.00    12.00 6932.00 6920.00 110960.00 110896.00    32.03   140.07   10.11    3.29   16.93   0.07 100.00
sdw             128.00   197.00 6298.00 6348.00 102864.00 104912.00    32.86   140.66   11.09    3.54   18.58   0.08 100.00
sdx              32.00   157.00 5218.00 4959.00 84016.00 81760.00    32.58   140.76   13.83    4.37   23.78   0.10 100.00
sdy             138.00   184.00 6434.00 6378.00 105216.00 105232.00    32.85   140.03   10.93    3.63   18.29   0.08 100.00
sdz             339.00   656.00 5895.00 5449.00 99744.00 97744.00    34.82   140.21   12.33    4.10   21.23   0.09 100.00
sdaa              5.00    41.00 4058.00 4035.00 65008.00 67188.00    32.67   140.34   17.34    5.26   29.49   0.12 100.00
sdab              2.00    24.00 2994.00 3050.00 47936.00 51232.00    32.82   141.56   23.42    7.77   38.79   0.17 100.00
sdac            247.00   409.00 6048.00 5904.00 100736.00 103280.00    34.14   140.37   11.75    3.72   19.97   0.08 100.00
sdad              7.00    50.00 4121.00 4241.00 66048.00 70592.00    32.68   140.74   16.80    5.30   27.97   0.12 100.00
sdae              4.00    47.00 3901.00 3876.00 62480.00 64752.00    32.72   141.00   18.24    6.14   30.42   0.13 100.00
sdaf              1.00    14.00 6524.00 6408.00 104400.00 104736.00    32.34   140.95   10.86    3.50   18.35   0.08 100.00
sdag              5.00    38.00 3398.00 3330.00 54448.00 55904.00    32.80   141.84   21.01    7.41   34.89   0.15 100.00

02/07/2019 07:43:48 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.36    0.00   12.36   17.55    0.00   68.73

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               2.00     6.00 6105.00 5948.00 97712.00 97280.00    32.36   141.16   11.70    3.87   19.74   0.08 100.00
sdc               2.00    20.00 6637.00 6613.00 106224.00 108160.00    32.36   140.14   10.57    3.30   17.86   0.08 100.00
sdd               1.00    11.00 6778.00 6699.00 108464.00 109376.00    32.33   140.61   10.42    3.39   17.53   0.07 100.00
sde             218.00   370.00 5816.00 5494.00 96544.00 96096.00    34.07   140.26   12.38    3.80   21.47   0.09 100.00
sdf               9.00    64.00 4257.00 4196.00 68272.00 70160.00    32.75   141.27   16.70    5.27   28.30   0.12 100.00
sdg               4.00    43.00 3762.00 3624.00 60256.00 60720.00    32.76   141.56   19.15    6.62   32.16   0.14 100.00
sdh               1.00    12.00 5861.00 5888.00 93792.00 96416.00    32.38   140.31   11.95    3.76   20.11   0.09 100.00
sdi               2.00    12.00 6449.00 6431.00 103216.00 105056.00    32.34   140.24   10.83    3.44   18.25   0.08 100.00
sdj               2.00    13.00 5796.00 5887.00 92768.00 96880.00    32.47   140.51   12.01    3.82   20.07   0.09 100.00
sdk              29.00   197.00 5690.00 5653.00 91504.00 95616.00    32.99   141.00   12.41    3.89   20.99   0.09 100.00
sdl               0.00    10.00 5938.00 5978.00 95008.00 97824.00    32.37   140.72   11.80    3.81   19.73   0.08 100.00
sdm               0.00     4.00 5768.00 5979.00 92288.00 97744.00    32.35   139.77   11.84    3.56   19.83   0.09 100.00
sdn               4.00    18.00 6953.00 6969.00 111312.00 113776.00    32.34   140.23   10.07    3.19   16.93   0.07 100.00
sdo               2.00    11.00 5956.00 5855.00 95328.00 95872.00    32.38   140.88   11.92    3.73   20.26   0.08 100.00
sdp             240.00   372.00 5201.00 5142.00 87104.00 90512.00    34.35   141.60   13.73    4.46   23.11   0.10 100.00
sdq             236.00   425.00 5358.00 5209.00 89520.00 92304.00    34.41   140.16   13.29    4.04   22.81   0.09 100.00
sdr              51.00   249.00 4837.00 4787.00 78208.00 82496.00    33.40   141.24   14.71    4.61   24.92   0.10 100.00
sds              78.00    80.00 6199.00 6319.00 100464.00 104832.00    32.80   139.88   11.17    3.51   18.68   0.08 100.00
sdt               3.00     5.00 6145.00 6011.00 98368.00 98288.00    32.36   140.75   11.56    3.65   19.64   0.08 100.00
sdu               1.00    16.00 6418.00 6247.00 102704.00 102192.00    32.36   138.86   10.92    3.77   18.27   0.08 100.00
sdv               2.00    34.00 6706.00 6777.00 107328.00 111008.00    32.39   140.13   10.39    3.41   17.30   0.07 100.00
sdw               1.00    13.00 6490.00 6415.00 103856.00 104864.00    32.35   140.73   10.88    3.54   18.31   0.08 100.00
sdx             183.00   478.00 5271.00 5010.00 87264.00 89696.00    34.42   140.96   13.70    4.35   23.54   0.10 100.00
sdy               1.00    14.00 6562.00 6726.00 105008.00 109856.00    32.34   140.78   10.59    3.43   17.57   0.08 100.00
sdz               1.00    11.00 5791.00 5884.00 92672.00 96352.00    32.38   140.72   12.10    3.76   20.32   0.09 100.00
sdaa              6.00    64.00 4030.00 3932.00 64576.00 63920.00    32.28   141.41   17.77    5.47   30.38   0.13 100.00
sdab              3.00    32.00 3215.00 3099.00 51488.00 50112.00    32.18   142.35   22.69    7.80   38.14   0.16 100.00
sdac              1.00    10.00 6296.00 6211.00 100752.00 99536.00    32.03   140.95   11.24    3.57   19.01   0.08 100.00
sdad             19.00    78.00 4307.00 4423.00 69216.00 71984.00    32.35   140.78   16.11    5.02   26.91   0.11 100.10
sdae              5.00    50.00 3942.00 3897.00 63152.00 63120.00    32.22   142.17   18.03    6.47   29.73   0.13 100.00
sdaf              1.00    15.00 6526.00 6605.00 104432.00 105872.00    32.03   140.34   10.71    3.32   18.01   0.08 100.00
sdag              2.00    32.00 3480.00 3416.00 55712.00 55168.00    32.16   142.22   20.69    7.43   34.20   0.15 100.00

02/07/2019 07:43:49 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.28    0.00   12.38   18.12    0.00   68.22

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               1.00    21.00 6113.00 6245.00 97824.00 100240.00    32.05   140.44   11.35    3.56   18.97   0.08 100.10
sdc               4.00    24.00 6514.00 6429.00 104288.00 103232.00    32.07   140.95   10.90    3.47   18.44   0.08 100.00
sdd               2.00    18.00 7061.00 6805.00 113008.00 109168.00    32.05   139.60   10.08    3.25   17.16   0.07 100.00
sde               2.00    16.00 6032.00 5921.00 96544.00 94976.00    32.05   140.68   11.76    3.56   20.12   0.08 100.10
sdf              16.00    79.00 4226.00 4223.00 67872.00 68848.00    32.36   141.07   16.62    5.20   28.04   0.12 100.00
sdg               4.00    47.00 3783.00 3677.00 60592.00 59568.00    32.21   141.57   19.03    6.50   31.93   0.13 100.00
sdh               3.00    11.00 5989.00 5988.00 95872.00 95984.00    32.04   140.57   11.72    3.81   19.64   0.08 100.00
sdi               2.00    25.00 6367.00 6300.00 101904.00 101232.00    32.07   139.96   11.10    3.48   18.80   0.08 100.00
sdj               1.00    14.00 5816.00 5769.00 93072.00 92528.00    32.04   140.46   12.10    3.71   20.56   0.09 100.00
sdk             192.00   469.00 5477.00 5236.00 90688.00 93072.00    34.31   141.35   13.20    4.31   22.51   0.09 100.00
sdl               2.00    16.00 6063.00 5887.00 97040.00 96464.00    32.39   141.23   11.79    3.74   20.07   0.08 100.10
sdm               0.00    15.00 5949.00 5993.00 95184.00 98144.00    32.38   141.19   11.85    3.82   19.83   0.08 100.10
sdn               3.00    27.00 6776.00 6841.00 108464.00 111920.00    32.37   140.76   10.31    3.28   17.27   0.07 100.20
sdo               3.00     8.00 6050.00 6079.00 96848.00 99408.00    32.36   139.79   11.49    3.55   19.40   0.08 100.00
sdp               2.00    14.00 5498.00 5464.00 88000.00 89664.00    32.41   141.35   12.87    4.17   21.63   0.09 100.00
sdq               2.00    12.00 5568.00 5477.00 89120.00 89840.00    32.41   140.76   12.71    3.98   21.58   0.09 100.00
sdr             325.00   555.00 5138.00 4779.00 87424.00 87488.00    35.28   141.17   14.24    4.58   24.62   0.10 100.00
sds               1.00    13.00 6215.00 6240.00 99456.00 102048.00    32.36   140.16   11.26    3.58   18.91   0.08 100.00
sdt               3.00    15.00 6105.00 6162.00 97728.00 100848.00    32.38   140.82   11.48    3.55   19.34   0.08 100.00
sdu               4.00    21.00 6195.00 6124.00 99168.00 100368.00    32.39   140.42   11.44    3.80   19.16   0.08 100.00
sdv               2.00    43.00 7057.00 6705.00 112944.00 109984.00    32.40   140.46   10.20    3.45   17.30   0.07 100.00
sdw               3.00    29.00 6541.00 6575.00 104704.00 107664.00    32.38   140.07   10.69    3.40   17.95   0.08 100.00
sdx             183.00   271.00 5156.00 4973.00 85424.00 86160.00    33.88   141.36   13.97    4.45   23.85   0.10 100.00
sdy               1.00    28.00 6260.00 6376.00 100176.00 104464.00    32.39   140.44   11.13    3.54   18.59   0.08 100.00
sdz               1.00    20.00 6055.00 5941.00 96896.00 97392.00    32.39   140.58   11.70    3.79   19.75   0.08 100.00
sdaa              3.00    62.00 3895.00 3941.00 62368.00 66080.00    32.78   140.97   17.93    5.44   30.27   0.13 100.00
sdab              0.00    36.00 3162.00 3192.00 50592.00 53648.00    32.81   141.47   22.26    7.57   36.81   0.16 100.10
sdac              3.00    24.00 6142.00 6181.00 98304.00 101248.00    32.39   141.14   11.46    3.70   19.17   0.08 100.10
sdad             36.00   183.00 4511.00 4497.00 72752.00 76896.00    33.23   141.13   15.65    4.83   26.50   0.11 100.00
sdae              3.00    58.00 3801.00 3817.00 60864.00 64032.00    32.79   141.25   18.58    6.45   30.65   0.13 100.00
sdaf              2.00    20.00 6515.00 6672.00 104272.00 109136.00    32.37   140.35   10.66    3.28   17.85   0.08 100.10
sdag              1.00    32.00 3380.00 3219.00 54096.00 54032.00    32.77   141.92   21.53    7.74   36.00   0.15 100.00

02/07/2019 07:43:50 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.35    0.00   12.37   17.82    0.00   68.46

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               4.00    36.00 6116.00 6121.00 97920.00 100512.00    32.43   141.12   11.53    3.67   19.38   0.08 100.00
sdc               1.00    38.00 6615.00 6629.00 105856.00 108704.00    32.40   140.61   10.58    3.37   17.77   0.08 100.10
sdd               3.00    32.00 6848.00 6727.00 109616.00 110160.00    32.38   140.56   10.35    3.36   17.46   0.07 100.00
sde               0.00    16.00 5732.00 5819.00 91712.00 95360.00    32.39   139.29   12.05    3.51   20.45   0.09 100.00
sdf              32.00   158.00 4331.00 4144.00 69808.00 70688.00    33.16   141.45   16.76    5.24   28.80   0.12 100.00
sdg              11.00    65.00 3756.00 3743.00 60272.00 62848.00    32.84   141.59   18.83    6.58   31.12   0.13 100.00
sdh               4.00    18.00 5843.00 5954.00 93552.00 97584.00    32.40   141.13   11.95    3.79   19.95   0.08 100.00
sdi               6.00    30.00 6697.00 6576.00 107248.00 107728.00    32.39   140.57   10.58    3.53   17.77   0.08 100.00
sdj               2.00    21.00 5768.00 5653.00 92320.00 92800.00    32.42   141.10   12.34    3.91   20.94   0.09 100.00
sdk             186.00   259.00 5575.00 5504.00 92192.00 92464.00    33.33   140.67   12.74    3.98   21.62   0.09 100.00
sdl               3.00    18.00 5947.00 5978.00 95200.00 95936.00    32.06   139.90   11.75    3.67   19.79   0.08 100.00
sdm               2.00    21.00 6023.00 6012.00 96400.00 96480.00    32.05   140.19   11.62    3.57   19.69   0.08 100.00
sdn               5.00    43.00 7052.00 6882.00 112912.00 110752.00    32.10   140.15   10.08    3.21   17.11   0.07 100.00
sdo               1.00    19.00 5820.00 5865.00 93136.00 94112.00    32.05   140.14   11.99    3.64   20.28   0.09 100.00
sdp               2.00    16.00 5608.00 5496.00 89760.00 88192.00    32.05   140.45   12.62    3.96   21.45   0.09 100.00
sdq               0.00    16.00 5421.00 5591.00 86736.00 89696.00    32.04   140.29   12.76    3.96   21.28   0.09 100.00
sdr               1.00     8.00 4909.00 4942.00 78560.00 81200.00    32.44   141.44   14.26    4.54   23.93   0.10 100.00
sds               2.00    22.00 6447.00 6292.00 103184.00 103056.00    32.38   139.64   10.94    3.44   18.64   0.08 100.00
sdt               3.00    18.00 6170.00 6145.00 98768.00 100624.00    32.38   140.24   11.40    3.58   19.24   0.08 100.00
sdu               3.00    35.00 6310.00 6262.00 101024.00 102736.00    32.41   140.67   11.16    3.58   18.81   0.08 100.10
sdv               5.00    45.00 6759.00 6650.00 108224.00 109120.00    32.42   140.50   10.49    3.54   17.55   0.07 100.00
sdw               0.00    30.00 6554.00 6516.00 104864.00 106768.00    32.38   140.40   10.76    3.41   18.15   0.08 100.00
sdx               1.00    12.00 5263.00 5150.00 84224.00 84624.00    32.43   140.81   13.49    4.31   22.87   0.10 100.00
sdy               2.00    29.00 6352.00 6511.00 101664.00 106656.00    32.39   139.87   10.88    3.40   18.18   0.08 100.00
sdz               3.00    21.00 5904.00 5838.00 94512.00 95760.00    32.41   140.73   11.96    3.85   20.15   0.09 100.00
sdaa             15.00    78.00 4028.00 3786.00 64672.00 63824.00    32.89   141.24   18.08    5.69   31.26   0.13 100.00
sdab              2.00    37.00 2980.00 3062.00 47712.00 51504.00    32.84   141.18   23.16    7.84   38.07   0.17 100.00
sdac              7.00    23.00 6167.00 6224.00 98800.00 101952.00    32.40   141.88   11.48    3.80   19.09   0.08 100.00
sdad            128.00   444.00 4622.00 4507.00 76000.00 80944.00    34.38   141.29   15.52    4.97   26.33   0.11 100.00
sdae             11.00    72.00 3948.00 3873.00 63344.00 65104.00    32.85   141.71   18.08    6.36   30.04   0.13 100.00
sdaf              3.00    33.00 6586.00 6495.00 105424.00 106464.00    32.40   140.62   10.73    3.32   18.26   0.08 100.00
sdag              6.00    40.00 3347.00 3255.00 53648.00 54720.00    32.83   142.27   21.49    7.49   35.89   0.15 100.00

02/07/2019 07:43:51 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.30    0.00   12.43   17.75    0.00   68.52

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               2.00    43.00 6134.00 5887.00 98176.00 96848.00    32.45   140.14   11.65    3.88   19.75   0.08 100.00
sdc               4.00    36.00 6589.00 6636.00 105488.00 108768.00    32.40   141.06   10.69    3.43   17.90   0.08 100.00
sdd               2.00    42.00 6879.00 6762.00 110096.00 110864.00    32.40   140.87   10.33    3.36   17.43   0.07 100.00
sde               0.00    36.00 5725.00 5815.00 91600.00 95604.00    32.44   140.11   12.15    3.80   20.37   0.09 100.00
sdf             108.00   305.00 4143.00 3946.00 68000.00 69904.00    34.10   142.12   17.60    5.82   29.96   0.12 100.00
sdg               9.00    82.00 3768.00 3607.00 60432.00 61024.00    32.94   142.00   19.30    6.74   32.42   0.14 100.00
sdh               4.00    23.00 5956.00 6042.00 95360.00 99008.00    32.40   140.10   11.67    3.79   19.43   0.08 100.00
sdi               4.00    58.00 6649.00 6545.00 106448.00 107600.00    32.45   136.88   10.36    3.48   17.34   0.08 100.00
sdj               3.00    30.00 5680.00 5868.00 90928.00 96336.00    32.43   139.98   12.14    3.64   20.37   0.09 100.00
sdk               2.00    11.00 5540.00 5563.00 88672.00 91152.00    32.39   140.56   12.66    3.95   21.34   0.09 100.10
sdl               5.00    25.00 5966.00 5959.00 95536.00 97696.00    32.41   139.92   11.77    3.60   19.95   0.08 100.00
sdm               3.00    28.00 5899.00 5918.00 94432.00 97136.00    32.42   139.99   11.86    3.70   20.00   0.08 100.00
sdn               6.00    66.00 6804.00 6783.00 108960.00 111616.00    32.47   140.39   10.35    3.34   17.39   0.07 100.00
sdo               3.00    30.00 5859.00 5880.00 93792.00 96544.00    32.43   139.76   11.91    3.62   20.17   0.09 100.00
sdp               3.00    21.00 5530.00 5522.00 88528.00 90644.00    32.42   141.42   12.82    4.20   21.45   0.09 100.00
sdq               0.00    20.00 5504.00 5572.00 88064.00 91440.00    32.41   140.40   12.66    3.94   21.27   0.09 100.10
sdr               4.00    15.00 5021.00 5048.00 80400.00 80960.00    32.05   140.08   14.00    4.36   23.58   0.10 100.00
sds               5.00    38.00 6553.00 6363.00 104928.00 102308.00    32.09   140.53   10.89    3.58   18.42   0.08 100.00
sdt               2.00    33.00 6292.00 6127.00 100704.00 98512.00    32.08   139.50   11.22    3.63   19.01   0.08 100.00
sdu              11.00    49.00 6365.00 6335.00 102016.00 102128.00    32.15   140.78   11.11    3.55   18.70   0.08 100.00
sdv               6.00    60.00 6667.00 6876.00 106768.00 110944.00    32.15   140.04   10.31    3.31   17.10   0.07 100.10
sdw               4.00    51.00 6760.00 6723.00 108224.00 108384.00    32.13   140.71   10.44    3.37   17.55   0.07 100.00
sdx               1.00    22.00 5184.00 5150.00 82960.00 82752.00    32.07   141.45   13.76    4.37   23.21   0.10 100.00
sdy               4.00    44.00 6657.00 6533.00 106576.00 105248.00    32.12   140.57   10.64    3.48   17.93   0.08 100.00
sdz               2.00    33.00 5927.00 5905.00 94864.00 94992.00    32.09   140.92   11.92    3.83   20.05   0.08 100.00
sdaa             53.00   170.00 4136.00 4004.00 67024.00 66672.00    32.85   140.99   17.34    5.33   29.75   0.12 100.00
sdab              4.00    30.00 3203.00 3086.00 51312.00 49888.00    32.18   140.62   22.45    7.66   37.81   0.16 100.00
sdac              3.00    41.00 6221.00 6236.00 99584.00 102432.00    32.43   140.24   11.20    3.59   18.79   0.08 100.00
sdad            186.00   252.00 4408.00 4358.00 73504.00 76128.00    34.14   140.72   15.90    5.04   26.88   0.11 100.00
sdae             32.00   157.00 3949.00 3706.00 63680.00 63744.00    33.29   141.62   18.47    6.65   31.05   0.13 100.00
sdaf              6.00    62.00 6615.00 6609.00 105936.00 108752.00    32.47   140.70   10.64    3.35   17.94   0.08 100.00
sdag              7.00    47.00 3297.00 3236.00 52864.00 54480.00    32.86   142.01   21.81    7.97   35.92   0.15 100.00

02/07/2019 07:43:52 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.32    0.00   12.46   18.26    0.00   67.96

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               5.00    57.00 6154.00 6108.00 98544.00 98672.00    32.17   140.57   11.45    3.56   19.40   0.08 100.00
sdc               7.00    51.00 6537.00 6603.00 104704.00 106404.00    32.13   140.82   10.71    3.36   17.98   0.08 100.00
sdd               5.00    52.00 6909.00 6981.00 110624.00 112464.00    32.12   140.13   10.06    3.24   16.81   0.07 100.00
sde               3.00    32.00 5956.00 5895.00 95344.00 94832.00    32.09   141.03   11.89    3.78   20.08   0.08 100.00
sdf             245.00   440.00 4162.00 4085.00 70528.00 72656.00    34.72   142.51   17.26    5.41   29.34   0.12 100.00
sdg              34.00   160.00 3668.00 3628.00 59232.00 62496.00    33.37   141.99   19.51    7.00   32.15   0.14 100.00
sdh               5.00    41.00 5975.00 6059.00 95680.00 99616.00    32.46   140.14   11.67    3.63   19.61   0.08 100.00
sdi               9.00    63.00 6342.00 6193.00 101616.00 102112.00    32.51   140.91   11.28    3.63   19.11   0.08 100.00
sdj               6.00    36.00 5766.00 5667.00 92352.00 93248.00    32.47   141.01   12.34    3.85   20.98   0.09 100.00
sdk               2.00    17.00 5683.00 5513.00 90944.00 90496.00    32.41   140.25   12.49    3.91   21.33   0.09 100.00
sdl               8.00    40.00 5992.00 5825.00 96000.00 95856.00    32.47   140.73   11.91    3.80   20.25   0.08 100.00
sdm               1.00    38.00 6099.00 5917.00 97600.00 97296.00    32.44   141.33   11.77    3.88   19.90   0.08 100.00
sdn               6.00    71.00 6565.00 6692.00 105136.00 110208.00    32.49   139.87   10.52    3.26   17.63   0.08 100.00
sdo               3.00    42.00 5841.00 5789.00 93504.00 95312.00    32.47   140.89   12.08    3.88   20.36   0.09 100.00
sdp               0.00    30.00 5736.00 5725.00 91776.00 94096.00    32.44   140.94   12.30    3.93   20.69   0.09 100.00
sdq               5.00    27.00 5733.00 5817.00 91808.00 95536.00    32.44   140.02   12.12    3.71   20.41   0.09 100.00
sdr               1.00    13.00 4909.00 5056.00 78560.00 83120.00    32.45   141.50   14.21    4.44   23.70   0.10 100.00
sds               7.00    38.00 6254.00 6233.00 100176.00 102400.00    32.45   140.55   11.29    3.61   19.00   0.08 100.00
sdt               7.00    40.00 6032.00 6039.00 96624.00 99264.00    32.46   140.03   11.57    3.51   19.61   0.08 100.00
sdu               4.00    40.00 6288.00 6199.00 100672.00 101824.00    32.43   140.42   11.21    3.53   19.00   0.08 100.00
sdv               4.00    79.00 6954.00 6813.00 111328.00 112256.00    32.48   140.04   10.20    3.45   17.09   0.07 100.00
sdw              10.00    68.00 6594.00 6380.00 105664.00 105088.00    32.49   140.96   10.85    3.51   18.45   0.08 100.00
sdx               2.00    24.00 5167.00 5087.00 82704.00 83712.00    32.46   141.10   13.72    4.39   23.20   0.10 100.00
sdy               5.00    61.00 6795.00 6510.00 108800.00 107088.00    32.45   139.93   10.51    3.60   17.73   0.08 100.00
sdz               6.00    36.00 5879.00 5977.00 94160.00 98160.00    32.44   139.84   11.81    3.85   19.65   0.08 100.00
sdaa            177.00   415.00 3875.00 3716.00 64848.00 67796.00    34.95   136.47   18.06    5.97   30.67   0.13 100.00
sdab              4.00    39.00 3136.00 3181.00 50224.00 53520.00    32.85   141.67   22.47    7.72   37.01   0.16 100.00
sdac              3.00    58.00 6184.00 6271.00 98992.00 101296.00    32.16   140.14   11.28    3.49   18.96   0.08 100.00
sdad              1.00    14.00 4619.00 4474.00 73920.00 71760.00    32.04   141.68   15.77    5.05   26.84   0.11 100.00
sdae            101.00   331.00 4092.00 3787.00 67104.00 65760.00    33.73   142.18   18.15    6.40   30.85   0.13 100.00
sdaf              8.00    69.00 6642.00 6394.00 106384.00 103360.00    32.18   141.13   10.83    3.46   18.48   0.08 100.00
sdag              7.00    49.00 3315.00 3289.00 53152.00 53424.00    32.28   141.64   21.46    7.63   35.41   0.15 100.00

02/07/2019 07:43:53 PM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.32    0.00   12.45   17.68    0.00   68.55

Device:         rrqm/s   wrqm/s     r/s     w/s    rkB/s    wkB/s avgrq-sz avgqu-sz   await r_await w_await  svctm  %util
sda               0.00     0.00    0.00    0.00     0.00     0.00     0.00     0.00    0.00    0.00    0.00   0.00   0.00
sdb               5.00    48.00 6031.00 5900.00 96576.00 97184.00    32.48   140.19   11.76    3.67   20.03   0.08 100.00
sdc              10.00    67.00 6491.00 6312.00 104016.00 104064.00    32.50   140.87   11.00    3.57   18.64   0.08 100.00
sdd               5.00    79.00 6921.00 6801.00 110816.00 112112.00    32.49   139.61   10.20    3.23   17.28   0.07 100.00
sde               7.00    30.00 5775.00 5739.00 92512.00 94320.00    32.45   140.80   12.24    3.92   20.61   0.09 100.00
sdf               2.00    10.00 4256.00 4343.00 68128.00 71680.00    32.52   141.20   16.38    5.23   27.30   0.12 100.00
sdg             122.00   376.00 3824.00 3601.00 63072.00 63600.00    34.12   141.95   19.02    6.92   31.86   0.13 100.00
sdh               6.00    55.00 6016.00 6027.00 96352.00 97328.00    32.16   140.38   11.68    3.74   19.60   0.08 100.00
sdi               7.00    77.00 6522.00 6626.00 104464.00 107264.00    32.21   140.72   10.68    3.39   17.85   0.08 100.00
sdj               6.00    34.00 5806.00 5890.00 92992.00 94800.00    32.11   140.00   11.94    3.56   20.21   0.09 100.10
sdk               5.00    22.00 5702.00 5561.00 91328.00 89328.00    32.08   140.56   12.50    4.01   21.21   0.09 100.00
sdl               7.00    47.00 5916.00 5958.00 94768.00 96080.00    32.15   141.45   11.89    3.84   19.87   0.08 100.00
sdm               5.00    41.00 5672.00 5792.00 90832.00 95360.00    32.48   140.58   12.21    3.85   20.39   0.09 100.00
sdn              10.00    77.00 6860.00 6766.00 109920.00 111488.00    32.50   140.38   10.33    3.34   17.42   0.07 100.00
sdo               5.00    50.00 5857.00 5751.00 93792.00 94848.00    32.50   140.45   12.11    3.86   20.52   0.09 100.00
sdp               7.00    36.00 5382.00 5405.00 86224.00 89040.00    32.50   141.27   13.10    4.20   21.96   0.09 100.00
